order_date,order_line,order_id,quantity,price,total_price,model,category_1,category_2,frame_material,bikeshop_name,city,state
2012-08-02T00:00:00Z,3,550,2,3730,7460,Synapse Carbon Disc Ultegra,Road,Endurance Road,Carbon,Denver Bike Shop,Denver,CO
2012-08-02T00:00:00Z,4,550,1,3200,3200,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,Denver Bike Shop,Denver,CO
2012-08-02T00:00:00Z,5,550,1,1680,1680,CAAD12 105,Road,Elite Road,Aluminum,Denver Bike Shop,Denver,CO
2012-08-02T00:00:00Z,6,550,1,3200,3200,Trigger Carbon 4,Mountain,Over Mountain,Carbon,Denver Bike Shop,Denver,CO
2012-08-02T00:00:00Z,7,550,1,2700,2700,Slice Ultegra,Road,Triathalon,Carbon,Denver Bike Shop,Denver,CO
2012-08-02T00:00:00Z,8,550,3,4260,12780,Scalpel 29 Carbon 3,Mountain,Cross Country Race,Carbon,Denver Bike Shop,Denver,CO
2012-08-02T00:00:00Z,9,550,1,3200,3200,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
2012-08-02T00:00:00Z,10,550,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2012-08-02T00:00:00Z,11,550,1,1750,1750,SuperX Rival CX1,Road,Cyclocross,Carbon,Denver Bike Shop,Denver,CO
2012-08-02T00:00:00Z,12,550,1,2660,2660,Bad Habit 2,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2012-08-02T00:00:00Z,13,550,1,705,705,Catalyst 1,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2012-08-02T00:00:00Z,14,550,1,1840,1840,Supersix Evo Tiagra,Road,Elite Road,Carbon,Denver Bike Shop,Denver,CO
2012-08-03T00:00:00Z,1,551,2,12790,25580,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,Minneapolis Bike Shop,Minneapolis,MN
2012-08-03T00:00:00Z,1,552,1,3200,3200,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,Dallas Cycles,Dallas,TX
2012-08-03T00:00:00Z,2,552,1,2700,2700,Slice Ultegra,Road,Triathalon,Carbon,Dallas Cycles,Dallas,TX
2012-08-03T00:00:00Z,3,552,2,1950,3900,Habit 6,Mountain,Trail,Aluminum,Dallas Cycles,Dallas,TX
2012-08-03T00:00:00Z,4,552,2,4260,8520,Scalpel 29 Carbon 3,Mountain,Cross Country Race,Carbon,Dallas Cycles,Dallas,TX
2012-08-03T00:00:00Z,5,552,1,2060,2060,F-Si 2,Mountain,Cross Country Race,Aluminum,Dallas Cycles,Dallas,TX
2012-08-03T00:00:00Z,6,552,1,2660,2660,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,Dallas Cycles,Dallas,TX
2012-08-03T00:00:00Z,7,552,1,1520,1520,Trail 1,Mountain,Sport,Aluminum,Dallas Cycles,Dallas,TX
2012-08-03T00:00:00Z,8,552,1,1250,1250,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,Dallas Cycles,Dallas,TX
2012-08-03T00:00:00Z,9,552,1,3200,3200,CAAD12 Red,Road,Elite Road,Aluminum,Dallas Cycles,Dallas,TX
2012-08-03T00:00:00Z,10,552,1,1840,1840,F-Si 3,Mountain,Cross Country Race,Aluminum,Dallas Cycles,Dallas,TX
2012-08-03T00:00:00Z,11,552,1,5970,5970,Trigger Carbon 2,Mountain,Over Mountain,Carbon,Dallas Cycles,Dallas,TX
2012-08-03T00:00:00Z,12,552,1,1030,1030,Synapse Sora,Road,Endurance Road,Aluminum,Dallas Cycles,Dallas,TX
2012-08-03T00:00:00Z,13,552,1,480,480,Catalyst 3,Mountain,Sport,Aluminum,Dallas Cycles,Dallas,TX
2012-08-03T00:00:00Z,14,552,1,2660,2660,Synapse Carbon Disc 105,Road,Endurance Road,Carbon,Dallas Cycles,Dallas,TX
2012-08-03T00:00:00Z,15,552,1,2880,2880,Habit 4,Mountain,Trail,Aluminum,Dallas Cycles,Dallas,TX
2012-08-03T00:00:00Z,16,552,1,870,870,Synapse Claris,Road,Endurance Road,Aluminum,Dallas Cycles,Dallas,TX
2012-08-03T00:00:00Z,17,552,1,1080,1080,Trail 3,Mountain,Sport,Aluminum,Dallas Cycles,Dallas,TX
2012-08-03T00:00:00Z,18,552,1,980,980,Trail 4,Mountain,Sport,Aluminum,Dallas Cycles,Dallas,TX
2012-08-03T00:00:00Z,19,552,1,3200,3200,Bad Habit 1,Mountain,Trail,Aluminum,Dallas Cycles,Dallas,TX
2012-08-03T00:00:00Z,1,553,1,1950,1950,Habit 6,Mountain,Trail,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
2012-08-03T00:00:00Z,2,553,3,3200,9600,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,Minneapolis Bike Shop,Minneapolis,MN
2012-08-03T00:00:00Z,3,553,1,8200,8200,Trigger Carbon 1,Mountain,Over Mountain,Carbon,Minneapolis Bike Shop,Minneapolis,MN
2012-08-06T00:00:00Z,1,554,3,1750,5250,SuperX Rival CX1,Road,Cyclocross,Carbon,Kansas City 29ers,Kansas City,KS
2012-08-06T00:00:00Z,2,554,1,5970,5970,Trigger Carbon 2,Mountain,Over Mountain,Carbon,Kansas City 29ers,Kansas City,KS
2012-08-06T00:00:00Z,3,554,1,2770,2770,Beast of the East 1,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-06T00:00:00Z,4,554,2,8200,16400,Trigger Carbon 1,Mountain,Over Mountain,Carbon,Kansas City 29ers,Kansas City,KS
2012-08-06T00:00:00Z,5,554,1,12790,12790,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2012-08-06T00:00:00Z,6,554,1,2660,2660,Synapse Carbon Disc 105,Road,Endurance Road,Carbon,Kansas City 29ers,Kansas City,KS
2012-08-06T00:00:00Z,7,554,3,585,1755,Catalyst 2,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-06T00:00:00Z,8,554,1,9060,9060,F-Si Hi-Mod Team,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2012-08-06T00:00:00Z,9,554,1,980,980,Trail 4,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-06T00:00:00Z,10,554,1,1620,1620,Beast of the East 3,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-06T00:00:00Z,11,554,1,11190,11190,F-Si Black Inc.,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2012-08-06T00:00:00Z,12,554,3,3200,9600,Bad Habit 1,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-06T00:00:00Z,13,554,1,4800,4800,F-Si Carbon 2,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2012-08-06T00:00:00Z,14,554,2,1520,3040,Trail 1,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-06T00:00:00Z,15,554,1,2060,2060,F-Si 2,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-06T00:00:00Z,16,554,1,3730,3730,Fat CAAD1,Mountain,Fat Bike,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-06T00:00:00Z,17,554,1,480,480,Catalyst 3,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-06T00:00:00Z,18,554,1,4260,4260,CAAD12 Disc Dura Ace,Road,Elite Road,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-06T00:00:00Z,19,554,1,2340,2340,Habit 5,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-06T00:00:00Z,20,554,1,6390,6390,Scalpel-Si Carbon 2,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2012-08-06T00:00:00Z,21,554,1,6390,6390,Scalpel 29 Carbon Race,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2012-08-06T00:00:00Z,22,554,2,7460,14920,Habit Carbon 1,Mountain,Trail,Carbon,Kansas City 29ers,Kansas City,KS
2012-08-06T00:00:00Z,23,554,1,1680,1680,CAAD12 105,Road,Elite Road,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-06T00:00:00Z,24,554,1,815,815,CAAD8 Claris,Road,Elite Road,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-06T00:00:00Z,25,554,1,1570,1570,Synapse Disc 105,Road,Endurance Road,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-06T00:00:00Z,26,554,1,2880,2880,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2012-08-06T00:00:00Z,27,554,1,2450,2450,SuperX Ultegra,Road,Cyclocross,Carbon,Kansas City 29ers,Kansas City,KS
2012-08-06T00:00:00Z,28,554,1,12250,12250,Habit Hi-Mod Black Inc.,Mountain,Trail,Carbon,Kansas City 29ers,Kansas City,KS
2012-08-07T00:00:00Z,1,555,1,3200,3200,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-07T00:00:00Z,2,555,1,1250,1250,CAAD8 Tiagra,Road,Elite Road,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-07T00:00:00Z,3,555,2,11190,22380,F-Si Black Inc.,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2012-08-07T00:00:00Z,4,555,2,3730,7460,Habit Carbon 3,Mountain,Trail,Carbon,Kansas City 29ers,Kansas City,KS
2012-08-07T00:00:00Z,5,555,1,6390,6390,Scalpel 29 Carbon Race,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2012-08-07T00:00:00Z,1,556,1,1410,1410,CAAD8 105,Road,Elite Road,Aluminum,Louisville Race Equipment,Louisville,KY
2012-08-07T00:00:00Z,2,556,1,3200,3200,Slice Ultegra D12,Road,Triathalon,Carbon,Louisville Race Equipment,Louisville,KY
2012-08-07T00:00:00Z,3,556,1,4260,4260,Supersix Evo Hi-Mod Utegra,Road,Elite Road,Carbon,Louisville Race Equipment,Louisville,KY
2012-08-07T00:00:00Z,4,556,1,1680,1680,CAAD12 105,Road,Elite Road,Aluminum,Louisville Race Equipment,Louisville,KY
2012-08-07T00:00:00Z,5,556,2,3200,6400,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,Louisville Race Equipment,Louisville,KY
2012-08-07T00:00:00Z,6,556,2,5330,10660,Synapse Hi-Mod Disc Ultegra,Road,Endurance Road,Carbon,Louisville Race Equipment,Louisville,KY
2012-08-07T00:00:00Z,7,556,1,7460,7460,Scalpel-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Louisville Race Equipment,Louisville,KY
2012-08-07T00:00:00Z,8,556,1,3200,3200,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,Louisville Race Equipment,Louisville,KY
2012-08-07T00:00:00Z,9,556,1,2700,2700,Slice Ultegra,Road,Triathalon,Carbon,Louisville Race Equipment,Louisville,KY
2012-08-07T00:00:00Z,10,556,1,5860,5860,Synapse Hi-Mod Dura Ace,Road,Endurance Road,Carbon,Louisville Race Equipment,Louisville,KY
2012-08-07T00:00:00Z,11,556,3,7000,21000,Slice Hi-Mod Black Inc.,Road,Triathalon,Carbon,Louisville Race Equipment,Louisville,KY
2012-08-07T00:00:00Z,12,556,1,12790,12790,Supersix Evo Black Inc.,Road,Elite Road,Carbon,Louisville Race Equipment,Louisville,KY
2012-08-07T00:00:00Z,13,556,1,5970,5970,Trigger Carbon 2,Mountain,Over Mountain,Carbon,Louisville Race Equipment,Louisville,KY
2012-08-07T00:00:00Z,14,556,1,3940,3940,Supersix Evo Red,Road,Elite Road,Carbon,Louisville Race Equipment,Louisville,KY
2012-08-07T00:00:00Z,15,556,1,870,870,Synapse Claris,Road,Endurance Road,Aluminum,Louisville Race Equipment,Louisville,KY
2012-08-07T00:00:00Z,16,556,1,12790,12790,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,Louisville Race Equipment,Louisville,KY
2012-08-07T00:00:00Z,17,556,1,2240,2240,Supersix Evo 105,Road,Elite Road,Carbon,Louisville Race Equipment,Louisville,KY
2012-08-07T00:00:00Z,18,556,3,6070,18210,Jekyll Carbon 2,Mountain,Over Mountain,Carbon,Louisville Race Equipment,Louisville,KY
2012-08-07T00:00:00Z,19,556,1,4500,4500,Slice Hi-Mod Dura Ace D12,Road,Triathalon,Carbon,Louisville Race Equipment,Louisville,KY
2012-08-07T00:00:00Z,20,556,1,5330,5330,Habit Carbon 2,Mountain,Trail,Carbon,Louisville Race Equipment,Louisville,KY
2012-08-07T00:00:00Z,21,556,1,1750,1750,SuperX Rival CX1,Road,Cyclocross,Carbon,Louisville Race Equipment,Louisville,KY
2012-08-07T00:00:00Z,1,557,1,2660,2660,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2012-08-07T00:00:00Z,2,557,1,2130,2130,Synapse Disc Adventure,Road,Endurance Road,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
2012-08-07T00:00:00Z,3,557,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
2012-08-07T00:00:00Z,4,557,1,5330,5330,Synapse Hi-Mod Disc Ultegra,Road,Endurance Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2012-08-07T00:00:00Z,5,557,1,2240,2240,Supersix Evo 105,Road,Elite Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2012-08-07T00:00:00Z,6,557,1,2060,2060,F-Si 2,Mountain,Cross Country Race,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
2012-08-07T00:00:00Z,7,557,1,1250,1250,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
2012-08-07T00:00:00Z,8,557,1,3200,3200,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2012-08-07T00:00:00Z,9,557,2,2700,5400,Slice Ultegra,Road,Triathalon,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2012-08-07T00:00:00Z,10,557,1,1410,1410,CAAD8 105,Road,Elite Road,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
2012-08-07T00:00:00Z,1,558,1,3730,3730,Synapse Carbon Disc Ultegra,Road,Endurance Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2012-08-08T00:00:00Z,1,559,1,3940,3940,Supersix Evo Red,Road,Elite Road,Carbon,Kansas City 29ers,Kansas City,KS
2012-08-10T00:00:00Z,1,560,1,1960,1960,SuperX 105,Road,Cyclocross,Carbon,San Francisco Cruisers,San Francisco,CA
2012-08-10T00:00:00Z,2,560,1,1950,1950,Slice 105,Road,Triathalon,Carbon,San Francisco Cruisers,San Francisco,CA
2012-08-10T00:00:00Z,3,560,1,1840,1840,Supersix Evo Tiagra,Road,Elite Road,Carbon,San Francisco Cruisers,San Francisco,CA
2012-08-10T00:00:00Z,4,560,2,1680,3360,CAAD12 105,Road,Elite Road,Aluminum,San Francisco Cruisers,San Francisco,CA
2012-08-10T00:00:00Z,1,561,4,980,3920,Trail 4,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-10T00:00:00Z,2,561,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-10T00:00:00Z,3,561,1,2060,2060,F-Si 2,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-10T00:00:00Z,4,561,1,4260,4260,Scalpel 29 Carbon 3,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2012-08-10T00:00:00Z,5,561,1,585,585,Catalyst 2,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-10T00:00:00Z,6,561,1,2770,2770,Beast of the East 1,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-10T00:00:00Z,7,561,1,6390,6390,F-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2012-08-10T00:00:00Z,8,561,1,1620,1620,Beast of the East 3,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-10T00:00:00Z,9,561,1,12250,12250,Habit Hi-Mod Black Inc.,Mountain,Trail,Carbon,Kansas City 29ers,Kansas City,KS
2012-08-10T00:00:00Z,10,561,1,705,705,Catalyst 1,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-10T00:00:00Z,11,561,1,1570,1570,Synapse Disc 105,Road,Endurance Road,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-10T00:00:00Z,12,561,2,2660,5320,Bad Habit 2,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-10T00:00:00Z,13,561,1,5330,5330,Scalpel 29 Carbon 2,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2012-08-10T00:00:00Z,14,561,1,2130,2130,Beast of the East 2,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-10T00:00:00Z,15,561,1,1030,1030,Synapse Sora,Road,Endurance Road,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-10T00:00:00Z,16,561,1,415,415,Catalyst 4,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-10T00:00:00Z,17,561,2,3200,6400,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-10T00:00:00Z,18,561,1,8200,8200,Trigger Carbon 1,Mountain,Over Mountain,Carbon,Kansas City 29ers,Kansas City,KS
2012-08-14T00:00:00Z,1,562,1,3200,3200,Slice Ultegra D12,Road,Triathalon,Carbon,Cincinnati Speed,Cincinnati,OH
2012-08-14T00:00:00Z,2,562,1,10660,10660,Supersix Evo Hi-Mod Team,Road,Elite Road,Carbon,Cincinnati Speed,Cincinnati,OH
2012-08-15T00:00:00Z,1,563,1,4800,4800,F-Si Carbon 2,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2012-08-15T00:00:00Z,2,563,2,1950,3900,Habit 6,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-15T00:00:00Z,3,563,1,3200,3200,Bad Habit 1,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-15T00:00:00Z,4,563,1,1680,1680,CAAD12 105,Road,Elite Road,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-15T00:00:00Z,5,563,2,980,1960,Trail 4,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-15T00:00:00Z,6,563,1,3200,3200,Slice Ultegra D12,Road,Triathalon,Carbon,Kansas City 29ers,Kansas City,KS
2012-08-15T00:00:00Z,7,563,1,6070,6070,Jekyll Carbon 2,Mountain,Over Mountain,Carbon,Kansas City 29ers,Kansas City,KS
2012-08-15T00:00:00Z,8,563,1,705,705,Catalyst 1,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2012-08-15T00:00:00Z,1,564,4,3940,15760,Supersix Evo Red,Road,Elite Road,Carbon,Austin Cruisers,Austin,TX
2012-08-15T00:00:00Z,2,564,1,1250,1250,CAAD8 Tiagra,Road,Elite Road,Aluminum,Austin Cruisers,Austin,TX
2012-08-15T00:00:00Z,3,564,2,2660,5320,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,Austin Cruisers,Austin,TX
2012-08-15T00:00:00Z,4,564,2,1680,3360,CAAD12 105,Road,Elite Road,Aluminum,Austin Cruisers,Austin,TX
2012-08-15T00:00:00Z,5,564,1,1410,1410,CAAD8 105,Road,Elite Road,Aluminum,Austin Cruisers,Austin,TX
2012-08-15T00:00:00Z,6,564,1,1570,1570,Synapse Disc 105,Road,Endurance Road,Aluminum,Austin Cruisers,Austin,TX
2012-08-15T00:00:00Z,7,564,5,415,2075,Catalyst 4,Mountain,Sport,Aluminum,Austin Cruisers,Austin,TX
2012-08-15T00:00:00Z,8,564,1,3200,3200,CAAD12 Red,Road,Elite Road,Aluminum,Austin Cruisers,Austin,TX
2012-08-15T00:00:00Z,9,564,1,1840,1840,Syapse Carbon Tiagra,Road,Endurance Road,Carbon,Austin Cruisers,Austin,TX
2012-08-15T00:00:00Z,10,564,1,2880,2880,Habit 4,Mountain,Trail,Aluminum,Austin Cruisers,Austin,TX
2012-08-15T00:00:00Z,11,564,1,3200,3200,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,Austin Cruisers,Austin,TX
2012-08-15T00:00:00Z,12,564,1,10660,10660,Supersix Evo Hi-Mod Team,Road,Elite Road,Carbon,Austin Cruisers,Austin,TX
2012-08-15T00:00:00Z,13,564,6,2700,16200,Slice Ultegra,Road,Triathalon,Carbon,Austin Cruisers,Austin,TX
2012-08-15T00:00:00Z,14,564,1,3200,3200,Trigger Carbon 4,Mountain,Over Mountain,Carbon,Austin Cruisers,Austin,TX
2012-08-15T00:00:00Z,15,564,1,815,815,CAAD8 Claris,Road,Elite Road,Aluminum,Austin Cruisers,Austin,TX
2012-08-15T00:00:00Z,16,564,1,2340,2340,F-Si 1,Mountain,Cross Country Race,Aluminum,Austin Cruisers,Austin,TX
2012-08-15T00:00:00Z,17,564,1,2240,2240,CAAD12 Ultegra,Road,Elite Road,Aluminum,Austin Cruisers,Austin,TX
2012-08-15T00:00:00Z,18,564,2,1520,3040,Trail 1,Mountain,Sport,Aluminum,Austin Cruisers,Austin,TX
2012-08-15T00:00:00Z,19,564,1,4260,4260,CAAD12 Disc Dura Ace,Road,Elite Road,Aluminum,Austin Cruisers,Austin,TX
2012-08-16T00:00:00Z,1,565,4,3200,12800,Slice Ultegra D12,Road,Triathalon,Carbon,Detroit Cycles,Detroit,MI
2012-08-16T00:00:00Z,2,565,1,815,815,CAAD8 Claris,Road,Elite Road,Aluminum,Detroit Cycles,Detroit,MI
2012-08-16T00:00:00Z,3,565,1,1750,1750,SuperX Rival CX1,Road,Cyclocross,Carbon,Detroit Cycles,Detroit,MI
2012-08-16T00:00:00Z,4,565,1,1080,1080,Trail 3,Mountain,Sport,Aluminum,Detroit Cycles,Detroit,MI
2012-08-16T00:00:00Z,5,565,1,3200,3200,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,Detroit Cycles,Detroit,MI
2012-08-16T00:00:00Z,6,565,3,3840,11520,Jekyll Carbon 3,Mountain,Over Mountain,Carbon,Detroit Cycles,Detroit,MI
2012-08-16T00:00:00Z,7,565,1,2240,2240,Supersix Evo 105,Road,Elite Road,Carbon,Detroit Cycles,Detroit,MI
2012-08-16T00:00:00Z,8,565,1,2130,2130,Beast of the East 2,Mountain,Trail,Aluminum,Detroit Cycles,Detroit,MI
2012-08-16T00:00:00Z,9,565,1,3200,3200,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,Detroit Cycles,Detroit,MI
2012-08-16T00:00:00Z,10,565,1,4800,4800,F-Si Carbon 2,Mountain,Cross Country Race,Carbon,Detroit Cycles,Detroit,MI
2012-08-16T00:00:00Z,11,565,1,4480,4480,Habit Carbon SE,Mountain,Trail,Carbon,Detroit Cycles,Detroit,MI
2012-08-16T00:00:00Z,12,565,1,3200,3200,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Detroit Cycles,Detroit,MI
2012-08-16T00:00:00Z,13,565,1,2660,2660,Synapse Carbon Disc 105,Road,Endurance Road,Carbon,Detroit Cycles,Detroit,MI
2012-08-16T00:00:00Z,14,565,1,7000,7000,Slice Hi-Mod Black Inc.,Road,Triathalon,Carbon,Detroit Cycles,Detroit,MI
2012-08-16T00:00:00Z,15,565,1,3730,3730,Fat CAAD1,Mountain,Fat Bike,Aluminum,Detroit Cycles,Detroit,MI
2012-08-16T00:00:00Z,16,565,1,12790,12790,Supersix Evo Black Inc.,Road,Elite Road,Carbon,Detroit Cycles,Detroit,MI
2012-08-16T00:00:00Z,17,565,4,1250,5000,CAAD8 Tiagra,Road,Elite Road,Aluminum,Detroit Cycles,Detroit,MI
2012-08-16T00:00:00Z,18,565,3,1840,5520,Syapse Carbon Tiagra,Road,Endurance Road,Carbon,Detroit Cycles,Detroit,MI
2012-08-16T00:00:00Z,19,565,3,2450,7350,SuperX Ultegra,Road,Cyclocross,Carbon,Detroit Cycles,Detroit,MI
2012-08-16T00:00:00Z,20,565,2,1950,3900,CAAD12 Disc 105,Road,Elite Road,Aluminum,Detroit Cycles,Detroit,MI
2012-08-16T00:00:00Z,21,565,1,1250,1250,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,Detroit Cycles,Detroit,MI
2012-08-17T00:00:00Z,1,566,1,2660,2660,Bad Habit 2,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2012-08-17T00:00:00Z,2,566,1,415,415,Catalyst 4,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2012-08-17T00:00:00Z,3,566,1,1410,1410,CAAD8 105,Road,Elite Road,Aluminum,Denver Bike Shop,Denver,CO
2012-08-21T00:00:00Z,1,567,3,12790,38370,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,Cincinnati Speed,Cincinnati,OH
2012-08-21T00:00:00Z,2,567,1,7460,7460,Habit Carbon 1,Mountain,Trail,Carbon,Cincinnati Speed,Cincinnati,OH
2012-08-21T00:00:00Z,3,567,2,1570,3140,Synapse Disc 105,Road,Endurance Road,Aluminum,Cincinnati Speed,Cincinnati,OH
2012-08-21T00:00:00Z,4,567,1,1950,1950,Slice 105,Road,Triathalon,Carbon,Cincinnati Speed,Cincinnati,OH
2012-08-21T00:00:00Z,5,567,1,7990,7990,Supersix Evo Hi-Mod Dura Ace 1,Road,Elite Road,Carbon,Cincinnati Speed,Cincinnati,OH
2012-08-21T00:00:00Z,6,567,2,3200,6400,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,Cincinnati Speed,Cincinnati,OH
2012-08-21T00:00:00Z,7,567,2,3730,7460,Synapse Carbon Disc Ultegra,Road,Endurance Road,Carbon,Cincinnati Speed,Cincinnati,OH
2012-08-21T00:00:00Z,8,567,1,1840,1840,Supersix Evo Tiagra,Road,Elite Road,Carbon,Cincinnati Speed,Cincinnati,OH
2012-08-21T00:00:00Z,9,567,1,1680,1680,CAAD12 105,Road,Elite Road,Aluminum,Cincinnati Speed,Cincinnati,OH
2012-08-21T00:00:00Z,10,567,4,870,3480,Synapse Claris,Road,Endurance Road,Aluminum,Cincinnati Speed,Cincinnati,OH
2012-08-21T00:00:00Z,11,567,1,4260,4260,CAAD12 Disc Dura Ace,Road,Elite Road,Aluminum,Cincinnati Speed,Cincinnati,OH
2012-08-21T00:00:00Z,12,567,1,5860,5860,CAAD12 Black Inc,Road,Elite Road,Aluminum,Cincinnati Speed,Cincinnati,OH
2012-08-21T00:00:00Z,13,567,1,5860,5860,Synapse Hi-Mod Dura Ace,Road,Endurance Road,Carbon,Cincinnati Speed,Cincinnati,OH
2012-08-21T00:00:00Z,14,567,1,2130,2130,Synapse Disc Adventure,Road,Endurance Road,Aluminum,Cincinnati Speed,Cincinnati,OH
2012-08-21T00:00:00Z,15,567,2,3200,6400,CAAD12 Red,Road,Elite Road,Aluminum,Cincinnati Speed,Cincinnati,OH
2012-08-21T00:00:00Z,16,567,1,3200,3200,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,Cincinnati Speed,Cincinnati,OH
2012-08-21T00:00:00Z,17,567,1,1410,1410,CAAD8 105,Road,Elite Road,Aluminum,Cincinnati Speed,Cincinnati,OH
